order	B_all_min	B_all_avg	B_all_max	B_all_pre	B_all_wet	B_ven_min	B_ven_avg	B_ven_max	B_ven_pre	B_ven_wet	B_bla_min	B_bla_avg	B_bla_max	B_bla_pre	B_bla_wet	B_vtb_min	B_vtb_avg	B_vtb_max	B_vtb_pre	B_vtb_wet	T_all_min	T_all_avg	T_all_max	T_all_pre	T_all_wet	T_ven_min	T_ven_avg	T_ven_max	T_ven_pre	T_ven_wet	T_bla_min	T_bla_avg	T_bla_max	T_bla_pre	T_bla_wet	T_vtb_min	T_vtb_avg	T_vtb_max	T_vtb_pre	T_vtb_wet
281	0.144563373	0.144563373	0.147977207	0.043636013	0.108952133	0.108429964	0.108429964	0.096272011	0.052353925	0.003876685	0.146538201	0.146538201	0.150645645	0.043369475	0.113930514	-0.169230478	-0.169230478	-0.205429246	-0.008145135	-0.320988802	0.089296774	0.089296774	0.109516521	0.00280593	-0.007739725	0.060725348	0.060725348	0.065633525	0.013697546	-0.084842716	0.090641456	0.090641456	0.111620481	0.002241785	-0.003954387	-0.115170662	-0.115170662	-0.163144311	0.025574645	-0.142584287
282	0.144563373	0.144563373	0.147977207	0.043636013	0.108952133	0.108429964	0.108429964	0.096272011	0.052353925	0.003876685	0.146538201	0.146538201	0.150645645	0.043369475	0.113930514	-0.169230478	-0.169230478	-0.205429246	-0.008145135	-0.320988802	0.089296774	0.089296774	0.109516521	0.00280593	-0.007739725	0.060725348	0.060725348	0.065633525	0.013697546	-0.084842716	0.090641456	0.090641456	0.111620481	0.002241785	-0.003954387	-0.115170662	-0.115170662	-0.163144311	0.025574645	-0.142584287
283	0.144563373	0.144563373	0.144563373	0.043636013	0.108952133	0.108429964	0.108429964	0.108429964	0.052353925	0.003876685	0.146538201	0.146538201	0.146538201	0.043369475	0.113930514	-0.169230478	-0.169230478	-0.169230478	-0.008145135	-0.320988802	0.089296774	0.089296774	0.089296774	0.00280593	-0.007739725	0.060725348	0.060725348	0.060725348	0.013697546	-0.084842716	0.090641456	0.090641456	0.090641456	0.002241785	-0.003954387	-0.115170662	-0.115170662	-0.115170662	0.025574645	-0.142584287
284	0.144563373	0.144563373	0.144563373	0.043636013	0.108952133	0.108429964	0.108429964	0.108429964	0.052353925	0.003876685	0.146538201	0.146538201	0.146538201	0.043369475	0.113930514	-0.169230478	-0.169230478	-0.169230478	-0.008145135	-0.320988802	0.089296774	0.089296774	0.089296774	0.00280593	-0.007739725	0.060725348	0.060725348	0.060725348	0.013697546	-0.084842716	0.090641456	0.090641456	0.090641456	0.002241785	-0.003954387	-0.115170662	-0.115170662	-0.115170662	0.025574645	-0.142584287
285	0.144563373	0.144563373	0.144563373	0.043636013	0.108952133	0.108429964	0.108429964	0.108429964	0.052353925	0.003876685	0.146538201	0.146538201	0.146538201	0.043369475	0.113930514	-0.169230478	-0.169230478	-0.169230478	-0.008145135	-0.320988802	0.089296774	0.089296774	0.089296774	0.00280593	-0.007739725	0.060725348	0.060725348	0.060725348	0.013697546	-0.084842716	0.090641456	0.090641456	0.090641456	0.002241785	-0.003954387	-0.115170662	-0.115170662	-0.115170662	0.025574645	-0.142584287
286	0.144563373	0.144563373	0.144563373	0.043636013	0.108952133	0.108429964	0.108429964	0.108429964	0.052353925	0.003876685	0.146538201	0.146538201	0.146538201	0.043369475	0.113930514	-0.169230478	-0.169230478	-0.169230478	-0.008145135	-0.320988802	0.089296774	0.089296774	0.089296774	0.00280593	-0.007739725	0.060725348	0.060725348	0.060725348	0.013697546	-0.084842716	0.090641456	0.090641456	0.090641456	0.002241785	-0.003954387	-0.115170662	-0.115170662	-0.115170662	0.025574645	-0.142584287
287	0.144563373	0.144563373	0.144563373	0.014391786	0.108952133	0.108429964	0.108429964	0.108429964	0.064434592	0.003876685	0.146538201	0.146538201	0.146538201	0.0121964	0.113930514	-0.169230478	-0.169230478	-0.169230478	0.112077931	-0.320988802	0.089296774	0.089296774	0.089296774	0.028298503	-0.007739725	0.060725348	0.060725348	0.060725348	0.067875855	-0.084842716	0.090641456	0.090641456	0.090641456	0.026318896	-0.003954387	-0.115170662	-0.115170662	-0.115170662	0.061680462	-0.142584287
288	0.144563373	0.144563373	0.144563373	0.043636013	0.108952133	0.108429964	0.108429964	0.108429964	0.052353925	0.003876685	0.146538201	0.146538201	0.146538201	0.043369475	0.113930514	-0.169230478	-0.169230478	-0.169230478	-0.008145135	-0.320988802	0.089296774	0.089296774	0.089296774	0.00280593	-0.007739725	0.060725348	0.060725348	0.060725348	0.013697546	-0.084842716	0.090641456	0.090641456	0.090641456	0.002241785	-0.003954387	-0.115170662	-0.115170662	-0.115170662	0.025574645	-0.142584287
289	0.144563373	0.144563373	0.144563373	0.043636013	0.108952133	0.108429964	0.108429964	0.108429964	0.052353925	0.003876685	0.146538201	0.146538201	0.146538201	0.043369475	0.113930514	-0.169230478	-0.169230478	-0.169230478	-0.008145135	-0.320988802	0.089296774	0.089296774	0.089296774	0.00280593	-0.007739725	0.060725348	0.060725348	0.060725348	0.013697546	-0.084842716	0.090641456	0.090641456	0.090641456	0.002241785	-0.003954387	-0.115170662	-0.115170662	-0.115170662	0.025574645	-0.142584287
290	0.1738076	0.014391786	0.014391786	0.043636013	0.108952133	0.096349297	0.064434592	0.064434592	0.052353925	0.003876685	0.177711276	0.0121964	0.0121964	0.043369475	0.113930514	-0.289453543	0.112077931	0.112077931	-0.008145135	-0.320988802	0.063804201	0.028298503	0.028298503	0.00280593	-0.007739725	0.006547039	0.067875855	0.067875855	0.013697546	-0.084842716	0.066564345	0.026318896	0.026318896	0.002241785	-0.003954387	-0.151276478	0.061680462	0.061680462	0.025574645	-0.142584287
291	0.043636013	0.014391786	0.014391786	0.043636013	-0.021219454	0.052353925	0.064434592	0.064434592	0.052353925	-0.040118687	0.043369475	0.0121964	0.0121964	0.043369475	-0.020411288	-0.008145135	0.112077931	0.112077931	-0.008145135	-0.039680394	0.00280593	0.028298503	0.028298503	0.00280593	-0.068737996	0.013697546	0.067875855	0.067875855	0.013697546	-0.077692209	0.002241785	0.026318896	0.026318896	0.002241785	-0.068276947	0.025574645	0.061680462	0.061680462	0.025574645	0.034266837
292	0.043636013	0.014391786	0.014391786	0.043636013	-0.021219454	0.052353925	0.064434592	0.064434592	0.052353925	-0.040118687	0.043369475	0.0121964	0.0121964	0.043369475	-0.020411288	-0.008145135	0.112077931	0.112077931	-0.008145135	-0.039680394	0.00280593	0.028298503	0.028298503	0.00280593	-0.068737996	0.013697546	0.067875855	0.067875855	0.013697546	-0.077692209	0.002241785	0.026318896	0.026318896	0.002241785	-0.068276947	0.025574645	0.061680462	0.061680462	0.025574645	0.034266837
293	0.043636013	0.014391786	0.014391786	0.014391786	-0.021219454	0.052353925	0.064434592	0.064434592	0.064434592	-0.040118687	0.043369475	0.0121964	0.0121964	0.0121964	-0.020411288	-0.008145135	0.112077931	0.112077931	0.112077931	-0.039680394	0.00280593	0.028298503	0.028298503	0.028298503	-0.068737996	0.013697546	0.067875855	0.067875855	0.067875855	-0.077692209	0.002241785	0.026318896	0.026318896	0.026318896	-0.068276947	0.025574645	0.061680462	0.061680462	0.061680462	0.034266837
294	0.043636013	0.014391786	0.014391786	-0.112365967	-0.021219454	0.052353925	0.064434592	0.064434592	0.008281268	-0.040118687	0.043369475	0.0121964	0.0121964	-0.118037958	-0.020411288	-0.008145135	0.112077931	0.112077931	0.357187571	-0.039680394	0.00280593	0.028298503	0.028298503	-0.012480021	-0.068737996	0.013697546	0.067875855	0.067875855	0.079934539	-0.077692209	0.002241785	0.026318896	0.026318896	-0.017024638	-0.068276947	0.025574645	0.061680462	0.061680462	0.190557936	0.034266837
295	0.043636013	0.014391786	0.014391786	-0.112365967	-0.053877514	0.052353925	0.064434592	0.064434592	0.008281268	-0.015880067	0.043369475	0.0121964	0.0121964	-0.118037958	-0.055691807	-0.008145135	0.112077931	0.112077931	0.357187571	0.11674144	0.00280593	0.028298503	0.028298503	-0.012480021	-0.063465169	0.013697546	0.067875855	0.067875855	0.079934539	-0.028422078	0.002241785	0.026318896	0.026318896	-0.017024638	-0.065178861	0.025574645	0.061680462	0.061680462	0.190557936	0.118346303
296	0.043636013	0.014391786	0.014391786	-0.112365967	-0.053877514	0.052353925	0.064434592	0.064434592	0.008281268	-0.015880067	0.043369475	0.0121964	0.0121964	-0.118037958	-0.055691807	-0.008145135	0.112077931	0.112077931	0.357187571	0.11674144	0.00280593	0.028298503	0.028298503	-0.012480021	-0.063465169	0.013697546	0.067875855	0.067875855	0.079934539	-0.028422078	0.002241785	0.026318896	0.026318896	-0.017024638	-0.065178861	0.025574645	0.061680462	0.061680462	0.190557936	0.118346303
297	-0.053877514	0.043636013	0.014391786	-0.108952133	-0.053877514	-0.015880067	0.052353925	0.064434592	-0.003876685	-0.015880067	-0.055691807	0.043369475	0.0121964	-0.113930514	-0.055691807	0.11674144	-0.008145135	0.112077931	0.320988802	0.11674144	-0.063465169	0.00280593	0.028298503	0.007739725	-0.063465169	-0.028422078	0.013697546	0.067875855	0.084842716	-0.028422078	-0.065178861	0.002241785	0.026318896	0.003954387	-0.065178861	0.118346303	0.025574645	0.061680462	0.142584287	0.118346303
298	-0.053877514	-0.180635267	-0.180635267	-0.108952133	-0.053877514	-0.015880067	-0.072033391	-0.072033391	-0.003876685	-0.015880067	-0.055691807	-0.185926164	-0.185926164	-0.113930514	-0.055691807	0.11674144	0.36185108	0.36185108	0.320988802	0.11674144	-0.063465169	-0.104243693	-0.104243693	0.007739725	-0.063465169	-0.028422078	-0.016363394	-0.016363394	0.084842716	-0.028422078	-0.065178861	-0.108522395	-0.108522395	0.003954387	-0.065178861	0.118346303	0.247223777	0.247223777	0.142584287	0.118346303
299	-0.180635267	-0.180635267	-0.180635267	-0.116644881	-0.053877514	-0.072033391	-0.072033391	-0.072033391	0.002321419	-0.015880067	-0.185926164	-0.185926164	-0.185926164	-0.122258119	-0.055691807	0.36185108	0.36185108	0.36185108	0.357430333	0.11674144	-0.104243693	-0.104243693	-0.104243693	-0.002498356	-0.063465169	-0.016363394	-0.016363394	-0.016363394	0.086845239	-0.028422078	-0.108522395	-0.108522395	-0.108522395	-0.006888627	-0.065178861	0.247223777	0.247223777	0.247223777	0.175581368	0.118346303
300	-0.180635267	-0.180635267	-0.180635267	-0.112365967	-0.053877514	-0.072033391	-0.072033391	-0.072033391	0.008281268	-0.015880067	-0.185926164	-0.185926164	-0.185926164	-0.118037958	-0.055691807	0.36185108	0.36185108	0.36185108	0.357187571	0.11674144	-0.104243693	-0.104243693	-0.104243693	-0.012480021	-0.063465169	-0.016363394	-0.016363394	-0.016363394	0.079934539	-0.028422078	-0.108522395	-0.108522395	-0.108522395	-0.017024638	-0.065178861	0.247223777	0.247223777	0.247223777	0.190557936	0.118346303
301	-0.180635267	-0.180635267	-0.180635267	-0.112365967	-0.053877514	-0.072033391	-0.072033391	-0.072033391	0.008281268	-0.015880067	-0.185926164	-0.185926164	-0.185926164	-0.118037958	-0.055691807	0.36185108	0.36185108	0.36185108	0.357187571	0.11674144	-0.104243693	-0.104243693	-0.104243693	-0.012480021	-0.063465169	-0.016363394	-0.016363394	-0.016363394	0.079934539	-0.028422078	-0.108522395	-0.108522395	-0.108522395	-0.017024638	-0.065178861	0.247223777	0.247223777	0.247223777	0.190557936	0.118346303
302	-0.180635267	-0.180635267	-0.180635267	-0.209879494	-0.053877514	-0.072033391	-0.072033391	-0.072033391	-0.059952724	-0.015880067	-0.185926164	-0.185926164	-0.185926164	-0.21709924	-0.055691807	0.36185108	0.36185108	0.36185108	0.482074146	0.11674144	-0.104243693	-0.104243693	-0.104243693	-0.07875112	-0.063465169	-0.016363394	-0.016363394	-0.016363394	0.037814915	-0.028422078	-0.108522395	-0.108522395	-0.108522395	-0.084445284	-0.065178861	0.247223777	0.247223777	0.247223777	0.283329594	0.118346303
303	-0.180635267	-0.180635267	-0.180635267	-0.209879494	-0.053877514	-0.072033391	-0.072033391	-0.072033391	-0.059952724	-0.015880067	-0.185926164	-0.185926164	-0.185926164	-0.21709924	-0.055691807	0.36185108	0.36185108	0.36185108	0.482074146	0.11674144	-0.104243693	-0.104243693	-0.104243693	-0.07875112	-0.063465169	-0.016363394	-0.016363394	-0.016363394	0.037814915	-0.028422078	-0.108522395	-0.108522395	-0.108522395	-0.084445284	-0.065178861	0.247223777	0.247223777	0.247223777	0.283329594	0.118346303
304	-0.180635267	-0.180635267	-0.180635267	-0.209879494	-0.053877514	-0.072033391	-0.072033391	-0.072033391	-0.059952724	-0.015880067	-0.185926164	-0.185926164	-0.185926164	-0.21709924	-0.055691807	0.36185108	0.36185108	0.36185108	0.482074146	0.11674144	-0.104243693	-0.104243693	-0.104243693	-0.07875112	-0.063465169	-0.016363394	-0.016363394	-0.016363394	0.037814915	-0.028422078	-0.108522395	-0.108522395	-0.108522395	-0.084445284	-0.065178861	0.247223777	0.247223777	0.247223777	0.283329594	0.118346303
305	-0.180635267	-0.180635267	-0.180635267	-0.209879494	-0.053877514	-0.072033391	-0.072033391	-0.072033391	-0.059952724	-0.015880067	-0.185926164	-0.185926164	-0.185926164	-0.21709924	-0.055691807	0.36185108	0.36185108	0.36185108	0.482074146	0.11674144	-0.104243693	-0.104243693	-0.104243693	-0.07875112	-0.063465169	-0.016363394	-0.016363394	-0.016363394	0.037814915	-0.028422078	-0.108522395	-0.108522395	-0.108522395	-0.084445284	-0.065178861	0.247223777	0.247223777	0.247223777	0.283329594	0.118346303
306	-0.180635267	-0.180635267	-0.180635267	-0.180635267	-0.053877514	-0.072033391	-0.072033391	-0.072033391	-0.072033391	-0.015880067	-0.185926164	-0.185926164	-0.185926164	-0.185926164	-0.055691807	0.36185108	0.36185108	0.36185108	0.36185108	0.11674144	-0.104243693	-0.104243693	-0.104243693	-0.104243693	-0.063465169	-0.016363394	-0.016363394	-0.016363394	-0.016363394	-0.028422078	-0.108522395	-0.108522395	-0.108522395	-0.108522395	-0.065178861	0.247223777	0.247223777	0.247223777	0.247223777	0.118346303
307	-0.180635267	-0.180635267	-0.180635267	-0.180635267	-0.053877514	-0.072033391	-0.072033391	-0.072033391	-0.072033391	-0.015880067	-0.185926164	-0.185926164	-0.185926164	-0.185926164	-0.055691807	0.36185108	0.36185108	0.36185108	0.36185108	0.11674144	-0.104243693	-0.104243693	-0.104243693	-0.104243693	-0.063465169	-0.016363394	-0.016363394	-0.016363394	-0.016363394	-0.028422078	-0.108522395	-0.108522395	-0.108522395	-0.108522395	-0.065178861	0.247223777	0.247223777	0.247223777	0.247223777	0.118346303
308	-0.180635267	-0.180635267	-0.053877514	-0.180635267	-0.021219454	-0.072033391	-0.072033391	-0.015880067	-0.072033391	-0.040118687	-0.185926164	-0.185926164	-0.055691807	-0.185926164	-0.020411288	0.36185108	0.36185108	0.11674144	0.36185108	-0.039680394	-0.104243693	-0.104243693	-0.063465169	-0.104243693	-0.068737996	-0.016363394	-0.016363394	-0.028422078	-0.016363394	-0.077692209	-0.108522395	-0.108522395	-0.065178861	-0.108522395	-0.068276947	0.247223777	0.247223777	0.118346303	0.247223777	0.034266837
309	-0.180635267	-0.180635267	-0.053877514	-0.180635267	-0.021219454	-0.072033391	-0.072033391	-0.015880067	-0.072033391	-0.040118687	-0.185926164	-0.185926164	-0.055691807	-0.185926164	-0.020411288	0.36185108	0.36185108	0.11674144	0.36185108	-0.039680394	-0.104243693	-0.104243693	-0.063465169	-0.104243693	-0.068737996	-0.016363394	-0.016363394	-0.028422078	-0.016363394	-0.077692209	-0.108522395	-0.108522395	-0.065178861	-0.108522395	-0.068276947	0.247223777	0.247223777	0.118346303	0.247223777	0.034266837
310	-0.180635267	-0.180635267	-0.053877514	-0.053877514	-0.021219454	-0.072033391	-0.072033391	-0.015880067	-0.015880067	-0.040118687	-0.185926164	-0.185926164	-0.055691807	-0.055691807	-0.020411288	0.36185108	0.36185108	0.11674144	0.11674144	-0.039680394	-0.104243693	-0.104243693	-0.063465169	-0.063465169	-0.068737996	-0.016363394	-0.016363394	-0.028422078	-0.028422078	-0.077692209	-0.108522395	-0.108522395	-0.065178861	-0.065178861	-0.068276947	0.247223777	0.247223777	0.118346303	0.118346303	0.034266837
311	-0.180635267	-0.180635267	0.043636013	0.043636013	-0.053877514	-0.072033391	-0.072033391	0.052353925	0.052353925	-0.015880067	-0.185926164	-0.185926164	0.043369475	0.043369475	-0.055691807	0.36185108	0.36185108	-0.008145135	-0.008145135	0.11674144	-0.104243693	-0.104243693	0.00280593	0.00280593	-0.063465169	-0.016363394	-0.016363394	0.013697546	0.013697546	-0.028422078	-0.108522395	-0.108522395	0.002241785	0.002241785	-0.065178861	0.247223777	0.247223777	0.025574645	0.025574645	0.118346303
312	-0.180635267	-0.209879494	0.014391786	0.043636013	-0.053877514	-0.072033391	-0.059952724	0.064434592	0.052353925	-0.015880067	-0.185926164	-0.21709924	0.0121964	0.043369475	-0.055691807	0.36185108	0.482074146	0.112077931	-0.008145135	0.11674144	-0.104243693	-0.07875112	0.028298503	0.00280593	-0.063465169	-0.016363394	0.037814915	0.067875855	0.013697546	-0.028422078	-0.108522395	-0.084445284	0.026318896	0.002241785	-0.065178861	0.247223777	0.283329594	0.061680462	0.025574645	0.118346303
313	-0.180635267	-0.209879494	-0.112365967	0.043636013	-0.053877514	-0.072033391	-0.059952724	0.008281268	0.052353925	-0.015880067	-0.185926164	-0.21709924	-0.118037958	0.043369475	-0.055691807	0.36185108	0.482074146	0.357187571	-0.008145135	0.11674144	-0.104243693	-0.07875112	-0.012480021	0.00280593	-0.063465169	-0.016363394	0.037814915	0.079934539	0.013697546	-0.028422078	-0.108522395	-0.084445284	-0.017024638	0.002241785	-0.065178861	0.247223777	0.283329594	0.190557936	0.025574645	0.118346303
314	-0.209879494	-0.209879494	-0.209879494	0.043636013	-0.053877514	-0.059952724	-0.059952724	-0.059952724	0.052353925	-0.015880067	-0.21709924	-0.21709924	-0.21709924	0.043369475	-0.055691807	0.482074146	0.482074146	0.482074146	-0.008145135	0.11674144	-0.07875112	-0.07875112	-0.07875112	0.00280593	-0.063465169	0.037814915	0.037814915	0.037814915	0.013697546	-0.028422078	-0.084445284	-0.084445284	-0.084445284	0.002241785	-0.065178861	0.283329594	0.283329594	0.283329594	0.025574645	0.118346303
315	-0.209879494	-0.209879494	-0.209879494	-0.180635267	-0.039579577	-0.059952724	-0.059952724	-0.059952724	-0.072033391	-0.029513934	-0.21709924	-0.21709924	-0.21709924	-0.185926164	-0.040109853	0.482074146	0.482074146	0.482074146	0.36185108	0.040614737	-0.07875112	-0.07875112	-0.07875112	-0.104243693	-0.069677186	0.037814915	0.037814915	0.037814915	-0.016363394	-0.05592714	-0.084445284	-0.084445284	-0.084445284	-0.108522395	-0.070337387	0.283329594	0.283329594	0.283329594	0.247223777	0.080434187
316	-0.209879494	-0.209879494	-0.209879494	-0.180635267	-0.021219454	-0.059952724	-0.059952724	-0.059952724	-0.072033391	-0.040118687	-0.21709924	-0.21709924	-0.21709924	-0.185926164	-0.020411288	0.482074146	0.482074146	0.482074146	0.36185108	-0.039680394	-0.07875112	-0.07875112	-0.07875112	-0.104243693	-0.068737996	0.037814915	0.037814915	0.037814915	-0.016363394	-0.077692209	-0.084445284	-0.084445284	-0.084445284	-0.108522395	-0.068276947	0.283329594	0.283329594	0.283329594	0.247223777	0.034266837
317	-0.209879494	-0.209879494	-0.209879494	-0.180635267	-0.021219454	-0.059952724	-0.059952724	-0.059952724	-0.072033391	-0.040118687	-0.21709924	-0.21709924	-0.21709924	-0.185926164	-0.020411288	0.482074146	0.482074146	0.482074146	0.36185108	-0.039680394	-0.07875112	-0.07875112	-0.07875112	-0.104243693	-0.068737996	0.037814915	0.037814915	0.037814915	-0.016363394	-0.077692209	-0.084445284	-0.084445284	-0.084445284	-0.108522395	-0.068276947	0.283329594	0.283329594	0.283329594	0.247223777	0.034266837
318	-0.209879494	-0.209879494	-0.209879494	-0.180635267	-0.021219454	-0.059952724	-0.059952724	-0.059952724	-0.072033391	-0.040118687	-0.21709924	-0.21709924	-0.21709924	-0.185926164	-0.020411288	0.482074146	0.482074146	0.482074146	0.36185108	-0.039680394	-0.07875112	-0.07875112	-0.07875112	-0.104243693	-0.068737996	0.037814915	0.037814915	0.037814915	-0.016363394	-0.077692209	-0.084445284	-0.084445284	-0.084445284	-0.108522395	-0.068276947	0.283329594	0.283329594	0.283329594	0.247223777	0.034266837
